chr3	39489349	39489771	chr3	39540120	39540485
chr1	210580506	210581071	chr1	211307424	211307811
chr19	46273203	46273995	chr19	46302226	46302593
chr12	89413345	89413696	chr12	89855438	89856007
chr14	58574646	58575279	chr14	58633150	58633521
chr4	140418992	140419323	chr4	140451851	140452404
chr11	33737791	33738196	chr11	33764010	33764465
chr20	48806878	48807162	chr20	49077227	49077640
chr12	64233237	64233475	chr12	64649713	64650544
chr12	101062739	101063112	chr12	101134726	101135312
chr1	210580506	210581071	chr1	211308608	211309040
chr12	98960372	98960931	chr12	99047606	99048107
chr10	28952722	28953177	chr10	29593315	29593912
chr10	28952722	28953177	chr10	29280440	29281145
chr3	46256064	46256774	chr3	46410058	46410463
chr3	46256064	46256774	chr3	46414056	46414347
chr17	5490749	5491274	chr17	6325322	6325708
chr17	5490749	5491274	chr17	6316303	6316741
chr3	50628216	50628670	chr3	50651297	50651902
chr7	81673845	81674310	chr7	82201452	82201969
chr1	56874779	56875107	chr1	57050432	57051049
chr1	89464323	89464840	chr1	89920530	89921088
chr19	3545080	3545798	chr19	3618470	3618935
chr14	21482765	21483439	chr14	21560568	21561001
chr2	88359935	88360358	chr2	88459433	88459818
chr6	44235714	44236261	chr6	44306209	44306695
chr4	164476057	164476514	chr4	164586729	164587051
chr4	164476057	164476514	chr4	164600416	164600692
chr4	164476057	164476514	chr4	164602285	164602683
chr4	164476057	164476514	chr4	164676079	164676556
chr1	107819626	107819934	chr1	108071833	108072602
chr3	37493224	37493738	chr3	37821013	37821525
chr13	39848123	39848473	chr13	40186147	40186552
chr1	245316248	245316811	chr1	246166310	246166952
chr1	224832269	224832670	chr1	225039139	225039529
chr1	224832269	224832670	chr1	225040501	225041036
chr1	224832269	224832670	chr1	225110211	225110712
chr6	31519129	31519435	chr6	31566372	31566756
chr7	21295897	21296572	chr7	21806881	21807304
chr19	18057160	18057425	chr19	18107562	18108129
chr4	141280971	141281703	chr4	141531033	141531633
chr10	61385537	61386382	chr10	61792393	61792900
chr19	863906	864331	chr19	917544	918031
chr15	89447875	89448386	chr15	89560760	89561263
chr4	155473191	155473864	chr4	155539898	155540207
chr5	158583563	158584238	chr5	158743808	158744134
chr3	133649256	133649568	chr3	133931721	133932152
chr19	12827754	12828034	chr19	12868343	12868833
chr15	90863107	90863847	chr15	91025585	91025982
chr17	41653994	41654621	chr17	41755243	41755765
chr17	8024922	8025226	chr17	8061860	8062420
chr14	32542750	32543251	chr14	32713557	32714035
chr14	32542750	32543251	chr14	32724005	32724391
chr11	94802823	94803193	chr11	94871545	94871998
chr11	94802823	94803193	chr11	94884537	94885090
chr7	25299270	25299850	chr7	25429045	25429548
chr10	61859905	61860334	chr10	61968471	61968829
chr1	113683046	113683633	chr1	114220451	114221114
chr5	169527387	169527953	chr5	169643296	169643649
chr5	169527387	169527953	chr5	169611003	169611395
chr14	57126659	57127179	chr14	57533588	57533964
chr14	57126659	57127179	chr14	57783885	57784368
chr15	72036240	72036815	chr15	72093261	72094045
chr16	55978028	55978765	chr16	56236895	56237349
chr7	1126332	1127065	chr7	1215655	1216082
chr3	171363971	171364766	chr3	171490002	171490838
chr11	82616900	82617822	chr11	82960992	82961646
chr15	86273356	86274133	chr15	86383691	86384219
chr22	38039309	38039690	chr22	38077392	38077969
chr16	77985589	77986015	chr16	78005183	78005972
chr15	71117394	71117881	chr15	71732675	71733224
chr13	102166901	102167612	chr13	102409574	102410231
chr11	74855501	74855847	chr11	74959713	74960037
chr15	81567262	81568046	chr15	81692935	81693391
chr15	81567262	81568046	chr15	81628968	81629327
chr6	69348158	69348587	chr6	69677938	69678303
chr3	42160264	42160750	chr3	42232525	42233114
chr4	38181194	38181975	chr4	38676993	38677595
chr4	38181194	38181975	chr4	38732435	38733168
chr5	58484222	58484779	chr5	58676277	58676657
chr3	159602554	159603177	chr3	159724266	159724705
chrX	139139063	139139509	chrX	139223628	139223923
chr15	89901740	89902496	chr15	90015951	90016456
chr11	14930123	14930443	chr11	15027656	15028062
chr1	84606825	84607456	chr1	84899366	84899878
chr15	58519757	58520462	chr15	59050403	59050720
chr5	44536796	44537160	chr5	44774304	44774723
chr1	95319842	95320572	chr1	95507215	95507433
chr10	88453530	88453966	chr10	88659186	88660040
chr7	102398731	102399050	chr7	102702413	102702762
chr2	27472926	27473448	chr2	27502784	27503336
chr4	183859255	183859722	chr4	184177873	184178243
chr13	96276250	96276792	chr13	96486228	96486912
chr15	65023412	65024025	chr15	65197509	65198116
chr5	140971670	140972269	chr5	140998536	140999206
chr10	112116382	112116949	chr10	112259262	112259533
chr13	45945087	45945615	chr13	46064096	46064665
chr4	78306563	78306899	chr4	78539681	78540231
chr4	78306563	78306899	chr4	78521767	78522435
chr9	4762622	4763267	chr9	4924098	4924574
chr19	15272429	15272756	chr19	15666556	15667621
chr10	16895147	16895544	chr10	17299192	17300205
chr9	133336411	133337106	chr9	133557875	133558460
chr17	77015664	77016008	chr17	77038507	77038745
chr1	157166659	157166938	chr1	157460352	157460635
chr9	114860042	114860491	chr9	115123715	115124238
chr21	30536603	30537298	chr21	30744450	30745031
chr2	29181493	29182156	chr2	30064238	30064659
chr20	61605754	61605897	chr20	61640187	61641203
chr17	46428910	46429757	chr17	46534562	46535056
chr17	46428910	46429757	chr17	46662509	46663459
chr17	46428910	46429757	chr17	46670921	46671657
chr17	48439362	48439701	chr17	48556016	48556469
chr9	77388800	77389226	chr9	77691912	77692484
chr1	52593041	52593519	chr1	52761936	52762400
chr8	135613873	135614391	chr8	135643449	135644196
chr1	153483348	153483758	chr1	153540881	153541414
chr1	203242178	203242807	chr1	203307609	203308069
chr1	203242178	203242807	chr1	203309031	203309594
chr1	203242178	203242807	chr1	203274320	203274902
chr1	203242178	203242807	chr1	203275730	203276024
chr1	203242178	203242807	chr1	203296449	203296620
chr1	203242178	203242807	chr1	203296642	203297256
chr9	92212951	92213544	chr9	92864528	92864982
chr10	26164503	26164936	chr10	26558636	26559069
chr6	41392247	41392728	chr6	41559599	41560321
chr3	124714263	124714860	chr3	124921061	124921528
chr18	45557354	45557685	chr18	45971937	45972279
chr8	126614118	126614541	chr8	126649267	126650267
chr8	132258021	132258554	chr8	132816404	132816888
chr4	4490072	4490715	chr4	4882256	4882709
chr17	66259239	66259568	chr17	66458874	66459522
chr5	5497264	5497669	chr5	5881479	5881763
chr14	67632989	67633388	chr14	67752503	67753014
chr20	47950416	47950806	chr20	48150754	48151170
chr6	76077741	76078209	chr6	76236143	76236757
chrX	118744146	118744437	chrX	118863685	118864188
chr19	5803927	5804451	chr19	6022258	6022685
chr1	21558413	21558785	chr1	21694915	21695570
chr3	9012512	9013274	chr3	9344129	9344708
chr11	116750493	116750979	chr11	116976697	116977074
chr14	103571171	103571868	chr14	103759108	103759506
chr14	81462679	81463087	chr14	81630469	81630842
chr16	2888897	2889262	chr16	2918160	2918760
chr2	180083642	180084295	chr2	180305136	180305817
chr3	184592782	184593294	chr3	184894392	184895004
chr20	55125581	55126007	chr20	55152425	55152948
chr11	554804	555380	chr11	723240	723651
chr7	17746394	17746849	chr7	18385243	18385751
chr3	131268118	131268661	chr3	131747964	131748546
chr16	88509179	88509962	chr16	88593730	88594281
chr16	88509179	88509962	chr16	88628211	88628737
chrX	109154163	109154827	chrX	109389734	109390156
chr3	52325405	52326033	chr3	52373385	52374021
chr2	120867138	120867868	chr2	120932334	120933049
chr12	2166317	2166738	chr12	2691970	2692547
chr15	22436095	22436441	chr15	22462081	22462378
chr15	22436095	22436441	chr15	22460973	22461959
chr15	81288606	81288907	chr15	81558108	81559129
chr10	2970332	2970951	chr10	3020198	3020785
chr6	15390387	15390947	chr6	15441203	15441902
chr5	130207227	130207719	chr5	130752513	130753505
chr14	50320585	50320866	chr14	50571449	50572056
chr14	105669329	105669710	chr14	105818428	105818982
chr4	116155595	116155938	chr4	116458430	116458977
chr6	134495755	134496129	chr6	135144039	135144645
chr6	134495755	134496129	chr6	134961980	134962470
chr15	49527735	49528384	chr15	49714022	49714593
chr15	49527735	49528384	chr15	50295845	50296310
chr2	223555335	223555776	chr2	223768274	223768697
chr7	132003467	132003967	chr7	132265424	132265928
chr5	66461836	66462512	chr5	66504817	66505490
chr12	51815004	51815485	chr12	51925445	51926315
chr10	82423920	82424223	chr10	82684066	82684509
chr8	76217535	76217804	chr8	76284635	76285081
chr9	132869307	132869995	chr9	132998270	132998874
chr8	99370289	99370780	chr8	99483167	99483665
chr19	9736488	9736825	chr19	9906716	9907231
chr17	46413116	46413669	chr17	46662509	46663459
chr3	50264618	50265185	chr3	50310333	50310776
chr3	48442289	48442730	chr3	48477024	48477839
chr20	34790802	34791119	chr20	35067782	35068228
chr10	79474933	79475190	chr10	79516210	79516619
chr12	47426304	47426979	chr12	47701427	47701890
chr10	95461692	95462689	chr10	95575875	95576227
chr21	45031735	45032105	chr21	45066379	45066977
chr3	121820385	121820861	chr3	121977362	121978338
chr17	26087107	26087523	chr17	26206947	26207478
chr5	133375260	133375740	chr5	133481559	133481912
chr11	5705750	5706302	chr11	5733661	5734061
chr2	47214037	47214745	chr2	47550223	47550922
chr2	47214037	47214745	chr2	47499295	47500024
chr6	41336622	41337149	chr6	41559599	41560321
chr4	107187389	107187742	chr4	107423179	107423616
chr5	141371960	141372407	chr5	141394689	141395130
chr11	60542861	60543277	chr11	60666833	60667287
chr13	95843951	95844452	chr13	96032858	96033264
chr5	58182512	58182799	chr5	58303226	58303762
chr17	19417076	19417784	chr17	19669723	19670214
chr9	93747576	93747885	chr9	94188360	94188806
chr5	136965102	136965691	chr5	137078649	137079141
chr20	334939	335550	chr20	459624	460003
chrX	49680263	49680629	chrX	49969017	49969513
chr17	46103825	46104143	chr17	46151425	46152212
chr8	41287658	41288067	chr8	41386303	41386786
chr15	33584833	33585360	chr15	33967410	33967862
chr11	61665104	61665514	chr11	61849238	61850012
chr4	41695621	41695951	chr4	41884738	41885227
chr4	41695621	41695951	chr4	41890073	41890592
chr7	150595510	150595965	chr7	150685536	150685939
chr2	214354873	214355230	chr2	214799231	214799627
chr3	186937907	186938267	chr3	187432060	187432557
chr2	221551670	221552402	chr2	222833805	222834190
chr1	155033950	155034453	chr1	155056936	155057828
chr4	79535096	79535408	chr4	79785202	79786320
chr17	48708017	48708326	chr17	48772513	48772784
chr7	148702876	148703245	chr7	148762858	148763221
chr7	50269498	50270003	chr7	50436435	50437605
chr17	80309638	80310253	chr17	80372330	80372824
chr9	91208686	91209414	chr9	91615552	91616319
chr6	24856259	24856656	chr6	24992012	24992529
chr8	20898557	20899018	chr8	21104194	21104631
chr4	54357171	54357592	chr4	54519811	54520299
chrX	37604649	37605743	chrX	37684318	37684921
chr15	85130991	85131793	chr15	85471305	85471745
chr11	32982168	32982625	chr11	33087150	33087584
chr2	198056075	198056706	chr2	198175170	198175964
chr6	144903014	144903277	chr6	145349309	145349766
chr4	144296757	144297256	chr4	144403781	144404382
chr8	58909457	58910355	chr8	59301009	59301665
chr2	86448134	86448640	chr2	86595313	86595826
chr2	86448134	86448640	chr2	86524457	86524990
chr3	127794426	127794834	chr3	127852243	127852728
chr14	75774275	75774920	chr14	75920481	75921052
chr14	75774275	75774920	chr14	75955089	75955451
chr2	10212613	10213053	chr2	10237472	10237948
chr1	192475839	192476359	chr1	192549544	192549929
chr21	39590969	39591365	chr21	39727850	39728304
chr10	12306218	12306740	chr10	12698528	12699004
chr10	12306218	12306740	chr10	12752888	12753494
chr17	29860650	29860991	chr17	30169351	30170021
chr2	149873899	149874417	chr2	150417727	150418276
chr1	40804388	40804838	chr1	40870293	40870834
chr7	17809392	17810076	chr7	18031694	18032203
chr19	43951097	43951756	chr19	44023550	44024002
chr4	169843021	169843246	chr4	170487270	170487858
chr12	15743219	15743891	chr12	16052163	16052613
chr12	15743219	15743891	chr12	16009167	16009660
chr5	138757864	138758456	chr5	138893188	138893664
chr18	21202157	21202518	chr18	21282980	21283431
chr1	61444688	61445054	chr1	61918977	61919417
chr3	160425220	160425563	chr3	160659607	160660031
chr21	34733104	34733907	chr21	34817429	34817860
chr18	51435993	51436490	chr18	51645764	51646315
chr8	144461858	144462171	chr8	144614065	144614691
chr10	6056118	6056728	chr10	6092704	6093333
chr4	171510731	171511167	chr4	171774412	171774894
chr4	171510731	171511167	chr4	171638006	171638345
chrX	68047577	68048352	chrX	68441910	68442298
chr4	48005699	48005858	chr4	48088880	48089463
chr3	124480116	124480495	chr3	124620199	124620628
chr8	58135989	58136262	chr8	58255479	58256298
chr17	71425533	71426032	chr17	71952732	71953069
chr17	71425533	71426032	chr17	71994748	71995160
chr1	200108769	200109189	chr1	200457617	200458309
chr21	46312681	46313085	chr21	46352188	46352995
chr1	10567348	10568123	chr1	11001785	11002520
chr15	31731537	31731902	chr15	31780081	31781206
chr4	16027727	16028398	chr4	16266408	16266860
chr10	63798313	63799263	chr10	64004643	64005502
chr10	11557491	11558242	chr10	11766942	11767676
chr10	11557491	11558242	chr10	11799597	11800391
chr3	58319238	58319696	chr3	58400273	58400737
chr4	47928605	47928998	chr4	48088880	48089463
chr10	117114629	117115068	chr10	117177144	117177604
chr2	38209235	38209649	chr2	38501748	38502326
chr8	104776510	104776989	chr8	105142399	105142793
chr8	8130641	8131088	chr8	8526947	8527533
chr10	99436492	99437192	chr10	99491463	99491926
chr7	141675967	141676463	chr7	141888504	141889073
chr9	87312387	87312818	chr9	87396181	87396902
chr6	112031051	112031670	chr6	112318122	112318908
chr10	111738114	111738586	chr10	111775721	111776088
chr11	116661965	116662346	chr11	116976697	116977074
chr1	20539204	20539891	chr1	20820115	20820764
chr1	76374253	76374739	chr1	76619653	76620642
chr14	73639689	73640482	chr14	73938805	73939121
chr11	18797257	18797633	chr11	18824181	18824554
chr10	45428074	45428751	chr10	45470299	45470786
chr20	37554497	37555157	chr20	37626143	37626794
chr2	24632799	24633450	chr2	25050325	25050924
chr17	20943525	20943899	chr17	21002711	21003313
chr1	202124002	202124317	chr1	202158123	202158314
chr7	116952685	116953029	chr7	117025666	117026500
chr3	133649256	133649568	chr3	133930699	133930984
chr22	20960470	20960978	chr22	21051822	21052198
chr1	179220873	179221235	chr1	179338837	179339289
chr18	55549065	55549622	chr18	55847906	55848327
chr1	67461485	67462245	chr1	67614687	67615258
chrX	107263810	107264160	chrX	107315203	107315541
chr3	101532520	101533149	chr3	101943101	101943377
chr18	77139019	77139436	chr18	77288608	77289177
chr9	35116357	35117143	chr9	35258796	35259198
chr11	72435895	72436811	chr11	72504297	72505196
chr6	43037676	43038148	chr6	43097527	43097890
chr7	134670886	134671740	chr7	134853896	134854245
chr13	28404093	28404465	chr13	28527727	28528445
chr1	93433852	93434506	chr1	93459423	93460080
chr9	113637621	113638038	chr9	114061358	114061982
chr3	189684790	189685657	chr3	189919624	189920015
chr9	113189744	113190119	chr9	113385653	113386206
chr4	52697325	52697772	chr4	52892034	52892456
chr11	115740493	115740898	chr11	115783100	115783793
chr10	24283349	24283863	chr10	24649364	24649873
chr10	24283349	24283863	chr10	24485320	24485719
chr6	71230157	71230817	chr6	71396051	71396646
chr10	97006302	97006677	chr10	97122883	97123591
chr10	26014800	26015282	chr10	26558636	26559069
chr9	117196834	117197564	chr9	117415514	117416340
chr13	52009056	52009514	chr13	52371780	52372305
chr2	26214453	26214927	chr2	26367919	26368483
chr17	45019952	45020241	chr17	45078489	45078911
chr14	54006090	54006826	chr14	54641966	54642462
chr7	89781996	89782274	chr7	89891745	89892183
chr19	41168703	41169380	chr19	41325632	41325905
chr21	30536603	30537298	chr21	30720561	30721121
chr11	129234032	129234462	chr11	129620723	129621109
chr14	93055618	93055968	chr14	93147250	93147966
chr12	109701907	109702465	chr12	109823356	109823687
chr12	109701907	109702465	chr12	109831544	109831908
chr3	69210646	69211329	chr3	69474332	69474750
chr3	69210646	69211329	chr3	69355344	69355945
chr7	66301987	66302331	chr7	66359666	66360082
chr5	81647474	81648215	chr5	82859820	82860391
chr16	156965	157350	chr16	231346	231783
chr17	7227533	7227916	chr17	7249211	7249543
chr8	130838405	130838928	chr8	130903789	130904287
chr8	105265661	105266068	chr8	105337724	105338569
chr3	45980289	45980876	chr3	46120120	46120791
chr1	26221884	26222488	chr1	26324431	26325228
chr6	136965258	136965879	chr6	137113484	137114583
chr4	182064326	182064882	chr4	182449611	182450108
chr8	65487626	65488181	chr8	66280102	66280391
chr1	199653790	199654282	chr1	200479153	200479720
chr2	102035289	102036070	chr2	102447674	102448151
chr4	81283806	81284092	chr4	82272772	82273174
chr6	133505986	133506360	chr6	133874763	133875110
chr6	106894026	106894577	chr6	107318613	107319199
chr20	62714571	62715195	chr20	62751562	62752106
chr19	6048674	6049360	chr19	6125439	6126034
chr19	6048674	6049360	chr19	6126353	6126753
chr2	152893300	152893959	chr2	153031643	153033019
chr15	68545231	68545779	chr15	68675669	68676116
chr15	68545231	68545779	chr15	68598590	68599435
chr20	34582876	34583322	chr20	34726541	34727094
chr20	10297334	10297631	chr20	10407613	10408129
chr17	77184059	77184550	chr17	77387867	77388221
chr17	77184059	77184550	chr17	77389295	77389695
chr16	21595377	21595698	chr16	21652070	21652423
chr16	21595377	21595698	chr16	21719766	21720271
chr14	94900294	94900625	chr14	94952548	94952995
chr7	4889147	4889491	chr7	5124976	5125378
chr9	3240394	3241319	chr9	3441110	3441712
chr14	94405879	94406791	chr14	94468018	94468519
chr12	25144463	25145088	chr12	25271880	25272310
chr7	142937600	142938157	chr7	143113541	143114076
chr19	40645576	40646117	chr19	40727758	40728159
chr12	4104882	4105511	chr12	4385981	4386524
chr18	60382048	60382469	chr18	60625235	60625559
chr7	129304216	129304654	chr7	129469887	129470164
chr6	1604326	1605125	chr6	2104330	2104955
chr6	1604326	1605125	chr6	2196205	2196730
chr5	76163830	76164406	chr5	76311922	76312408
chr5	76163830	76164406	chr5	76373092	76373828
chr15	39978212	39978663	chr15	40049009	40049492
chr6	64308238	64309001	chr6	64474048	64474700
chr12	50171864	50172274	chr12	50232732	50233220
chr14	103541823	103542282	chr14	103651694	103652128
chr12	57977029	57977536	chr12	58015505	58015940
chr2	41641505	41641963	chr2	41925846	41926330
chr12	57608068	57608415	chr12	57637227	57637770
chr12	57608068	57608415	chr12	57632787	57633185
chr6	64633033	64633414	chr6	65040606	65041188
chr18	72364298	72364837	chr18	73190923	73191410
chr9	116208365	116209187	chr9	116420215	116420658
chr9	116208365	116209187	chr9	116417541	116418117
chr6	47755724	47756283	chr6	48733000	48733285
chr8	52762922	52763614	chr8	52920804	52921415
chr10	96892676	96893131	chr10	97122883	97123591
chr7	5405666	5405958	chr7	5527406	5527829
chr7	5405666	5405958	chr7	5526505	5526903
chr17	8657190	8657544	chr17	8797931	8798879
chr4	40978251	40978683	chr4	41214567	41215022
chr14	65268527	65268807	chr14	65358415	65358963
chr11	2552635	2552988	chr11	2909547	2909971
chr11	2552635	2552988	chr11	2913315	2913615
chr15	76351241	76351534	chr15	76431768	76432297
chr15	76351241	76351534	chr15	76443314	76443601
chr14	100523153	100523894	chr14	100574587	100575083
chr15	56541376	56541601	chr15	56720894	56721494
chr1	211496760	211497458	chr1	211526185	211526680
chr8	90860346	90860976	chr8	90996263	90997336
chr17	2285755	2286188	chr17	2319164	2319739
chr3	181427260	181427964	chr3	181976233	181976703
chr3	181427260	181427964	chr3	182401012	182402005
chr16	22207132	22207647	chr16	22308311	22308816
chr17	66432503	66432837	chr17	66458874	66459522
chr3	45082153	45082513	chr3	45252090	45252401
chr21	46518803	46519159	chr21	46548431	46548866
chr17	76108574	76109228	chr17	76130371	76130721
chr4	114315793	114316429	chr4	115305838	115306102
chr12	93963175	93964449	chr12	94372574	94373345
chr12	93963175	93964449	chr12	94136007	94136791
chr10	44185350	44186220	chr10	44881808	44882738
chr19	10691666	10692246	chr19	10755219	10755763
chr7	73226058	73226450	chr7	73269753	73270371
chr13	41548886	41549150	chr13	41628211	41628742
chr2	55241143	55241519	chr2	55395303	55396128
chr1	211750989	211751737	chr1	211822434	211822696
chr1	211750989	211751737	chr1	211828347	211828958
chr4	154354220	154354629	chr4	154495488	154495793
chr7	101186031	101186443	chr7	101915382	101916005
chr12	54426271	54426921	chr12	54528763	54529032
chr12	7829811	7830288	chr12	7959249	7959907
chr12	62831846	62832509	chr12	63192918	63193360
chr6	144906416	144906838	chr6	145349309	145349766
