chr17	57879832	57883832	chr17	58016269	58020269
chr12	57486388	57490388	chr12	57253159	57257159
chr17	53493464	53497464	chr17	53403152	53407152
chr2	74809403	74813403	chr2	74739611	74743611
chr10	27144802	27148802	chr10	27004564	27008564
chr15	45074554	45078554	chr15	43892741	43896741
chr18	56210378	56214378	chr18	56423074	56427074
chr7	100287801	100291801	chr7	100316423	100320423
chr19	2452375	2456375	chr19	2306156	2310156
chr22	42927267	42931267	chr22	42894631	42898631
chr6	159231385	159235385	chr6	158935261	158939261
chr12	122247435	122251435	chr12	122233417	122237417
chr17	4277113	4281113	chr17	5124666	5128666
chr14	73607061	73611061	chr14	73710687	73714687
chr6	33528363	33532363	chr6	33506471	33510471
chr19	50848638	50852638	chr19	50915123	50919123
chr15	22459099	22463099	chr15	22330815	22334815
chr3	128898388	128902388	chr3	128935193	128939193
chr1	27933429	27937429	chr1	27814669	27818669
chr15	45074554	45078554	chr15	45209574	45213574
chr7	1103582	1107582	chr7	1505158	1509158
chr19	50862537	50866537	chr19	50934160	50938160
chr4	83945483	83949483	chr4	83868321	83872321
chr15	34623657	34627657	chr15	34818572	34822572
chr16	9191249	9195249	chr16	9056371	9060371
chr5	157153252	157157252	chr5	156885337	156889337
chr19	36982053	36986053	chr19	37264810	37268810
chr12	50036541	50040541	chr12	50162743	50166743
chr22	23295072	23299072	chr22	23132977	23136977
chr19	18628184	18632184	chr19	18550229	18554229
chr19	35952979	35956979	chr19	34848317	34852317
chrX	108927299	108931299	chrX	108866393	108870393
chr17	80731492	80735492	chr17	80436957	80440957
chr12	133274931	133278931	chr12	133193985	133197985
chr17	7488170	7492170	chr17	7555427	7559427
chr12	57074838	57078838	chr12	55861922	55865922
chr20	61606436	61610436	chr20	61666380	61670380
chr16	22204889	22208889	chr16	21179793	21183793
chr5	71076931	71080931	chr5	70770143	70774143
chr6	27637931	27641931	chr6	27797305	27801305
chr6	4022082	4026082	chr6	3043618	3047618
chr11	68899832	68903832	chr11	68609878	68613878
chr1	181103935	181107935	chr1	179832311	179836311
chr12	56307488	56311488	chr12	56586931	56590931
chr4	87956632	87960632	chr4	88085996	88089996
chr3	45024080	45028080	chr3	44750378	44754378
chr16	5089917	5093917	chr16	4923273	4927273
chr1	220942357	220946357	chr1	220134028	220138028
chr11	65273737	65277737	chr11	65461006	65465006
chr12	122902523	122906523	chr12	122974788	122978788
chr1	27933429	27937429	chr1	27635731	27639731
chr5	95290227	95294227	chr5	94888711	94892711
chr19	45986728	45990728	chr19	46103466	46107466
chr19	13952560	13956560	chr19	13882932	13886932
chr17	15732918	15736918	chr17	15945935	15949935
chr16	3214005	3218005	chr16	3236212	3240212
chr1	22500914	22504914	chr1	22232678	22236678
chr10	126344588	126348588	chr10	126299402	126303402
chr16	5089685	5093685	chr16	4836522	4840522
chr19	49393218	49397218	chr19	49138695	49142695
chr19	19267062	19271062	chr19	19005536	19009536
chr11	65273737	65277737	chr11	65562690	65566690
chr12	51030451	51034451	chr12	50011117	50015117
chr1	94799584	94803584	chr1	93491063	93495063
chr2	3696634	3700634	chr2	3484180	3488180
chr2	132270348	132274348	chr2	132479852	132483852
chr1	174936008	174940008	chr1	174989716	174993716
chr17	36779452	36783452	chr17	36886173	36890173
chr2	179883087	179887087	chr2	179864483	179868483
chr1	167683834	167687834	chr1	167425898	167429898
chr14	50394769	50398769	chr14	50142087	50146087
chr9	140299560	140303560	chr9	139873285	139877285
chr4	71699961	71703961	chr4	71198683	71202683
chr3	120063299	120067299	chr3	120066357	120070357
chr3	128896683	128900683	chr3	129114191	129118191
chr6	26570140	26574140	chr6	26463455	26467455
chr8	29228356	29232356	chr8	29118641	29122641
chr11	102480214	102484214	chr11	102335986	102339986
chr2	207140389	207144389	chr2	207581120	207585120
chr14	50394914	50398914	chr14	50551700	50555700
chr19	6583704	6587704	chr19	6739236	6743236
chr16	3198583	3202583	chr16	3049301	3053301
chr17	42289525	42293525	chr17	42264738	42268738
chr15	99394608	99398608	chr15	98532372	98536372
chr2	203711818	203715818	chr2	203497911	203501911
chr11	68899832	68903832	chr11	68777899	68781899
chr1	27933267	27937267	chr1	27691383	27695383
chr11	64616257	64620257	chr11	65645329	65649329
chr7	5607872	5611872	chr7	5909681	5913681
chr2	85662828	85666828	chr2	85411532	85415532
chr1	53324190	53328190	chr1	53542322	53546322
chr17	7799282	7803282	chr17	7606520	7610520
chr1	145397108	145401108	chr1	145574024	145578024
chr21	46360278	46364278	chr21	46492080	46496080
chr17	15732918	15736918	chr17	17107629	17111629
chr1	204473612	204477612	chr1	204593903	204597903
chr16	22204889	22208889	chr16	21890148	21894148
chr19	35843985	35847985	chr19	35739466	35743466
chr6	27124102	27128102	chr6	25760151	25764151
chr17	80731492	80735492	chr17	80796454	80800454
chr19	50848807	50852807	chr19	50711623	50715623
chr16	67526111	67530111	chr16	67222107	67226107
chr11	67424852	67428852	chr11	67227791	67231791
chr16	3214005	3218005	chr16	3018979	3022979
chr2	85617751	85621751	chr2	85659630	85663630
chr1	53324190	53328190	chr1	53458398	53462398
chr7	5607872	5611872	chr7	5466558	5470558
chr18	9708756	9712756	chr18	9585384	9589384
chr12	51030451	51034451	chr12	50688489	50692489
chr19	50674526	50678526	chr19	50934160	50938160
chr1	55276998	55280998	chr1	54517177	54521177
chr19	50848638	50852638	chr19	50552319	50556319
chr6	112189444	112193444	chr6	112221054	112225054
chr19	2477828	2481828	chr19	1750372	1754372
