chr10	71548582	71549482	chr10	71717739	71718695
chr3	136823808	136824361	chr3	137689777	137690278
chr2	120867209	120868013	chr2	120933396	120934351
chr1	246817586	246818454	chr1	246829878	246830575
chr8	135917467	135918341	chr8	139698439	139698958
chr8	134581499	134582489	chr8	134657926	134658816
chr1	165686848	165687386	chr1	165884199	165884871
chr6	69282574	69283109	chr6	69488255	69488898
chr17	73267274	73267816	chr17	73402396	73403054
chr2	39174597	39175476	chr2	39456719	39457650
chr2	45860092	45860885	chr2	45870929	45871524
chr11	64614708	64615243	chr11	64845748	64846266
chr5	71078847	71079406	chr5	71313741	71314579
chr10	60541328	60541878	chr10	61383012	61383626
chr16	67706287	67707196	chr16	67969731	67970650
chr6	155188891	155189840	chr6	155495896	155496484
chr9	133709783	133710454	chr9	133738486	133739316
chr11	34667496	34668402	chr11	34912241	34912981
chr17	40374047	40374680	chr17	40557758	40558276
chr1	31867496	31868169	chr1	32029316	32030107
chr22	31952329	31953130	chr22	32056984	32057496
chr16	3011423	3012408	chr16	3179187	3180116
chr6	83777266	83777944	chr6	83907122	83907863
chr1	206974737	206975523	chr1	207085541	207086065
chr14	94451352	94451976	chr14	94467834	94468380
chr18	61490876	61491477	chr18	61603474	61604030
chr1	206679421	206679945	chr1	207155174	207155735
chr15	41195706	41196650	chr15	41206529	41207456
chr9	100148966	100149836	chr9	100377517	100378454
chr1	174227280	174227817	chr1	174712805	174713329
chr10	114495472	114496323	chr5	142078431	142079131
chr1	233077100	233077736	chr1	233085817	233086806
chr6	29617501	29618041	chr6	29673112	29673633
chr7	27190581	27191427	chr7	27198722	27199664
chr19	29434273	29435202	chr19	29612802	29613366
chr20	62020310	62021035	chr20	62065959	62066650
chr6	117770311	117771186	chr6	117926141	117926806
chr12	49691061	49691606	chr12	49735920	49736671
chr22	39531217	39531754	chr22	39702446	39703312
chr1	206912464	206913015	chr1	207106361	207106878
chr9	135688136	135688829	chr9	135776829	135777459
chr12	57030574	57031167	chr12	57081950	57082884
chr1	151431956	151432631	chr1	151707245	151708154
chr1	228352975	228353500	chr1	228367404	228367971
chr8	125446803	125447573	chr8	125509427	125510023
chr5	176541003	176541781	chr5	176727311	176727916
chr9	130546962	130547950	chr9	130683601	130684529
chr14	100606594	100607146	chr14	100712871	100713427
chr19	10041290	10041804	chr19	10223398	10224323
chr6	27760274	27760937	chr6	27862927	27863500
chr1	53651100	53651601	chr8	144925838	144926370
chr11	87001464	87002001	chr7	75943410	75944161
chr3	39063373	39064336	chr3	39072008	39072537
chr8	41148047	41148765	chr8	41385925	41386558
chr12	7070742	7071591	chr12	7244721	7245521
chr6	30005064	30005630	chr6	30098498	30099274
chr5	149019525	149020463	chr5	149154311	149154902
chrX	11399718	11400244	chrX	11547883	11548669
chr20	37278443	37278945	chr20	37287224	37288191
chr3	150874137	150874640	chr3	151000437	151000981
chr5	114970139	114971046	chr5	115166737	115167536
chr7	99729969	99730879	chr7	99814708	99815229
chr20	56754321	56755202	chr20	56784636	56785279
chr11	111325754	111326467	chr11	111647767	111648630
chr6	160559095	160559619	chr6	160789372	160789918
chr17	32529811	32530328	chr17	32688201	32689126
chr16	2550947	2551466	chr16	2559843	2560574
chr17	55320383	55321074	chr17	55630786	55631643
chr11	12109504	12110009	chr11	12258865	12259414
