chr10	102973398	102974211	chr10	102998418	102999373
chr3	45698358	45698939	chr3	45706373	45706980
chr8	6697845	6698797	chr8	6721627	6722536
chr12	49741114	49742103	chr12	50016468	50017223
chr1	110090034	110090730	chr1	110526555	110527289
chr3	132449765	132450613	chr3	133142265	133142889
chr19	47207454	47208345	chr19	47224677	47225287
chr6	27721516	27722337	chr6	27759817	27760598
chr9	77391679	77392648	chr9	77852998	77853908
chr1	117279584	117280584	chr1	117610146	117611034
chr12	6176467	6177357	chr12	6304517	6305512
chr19	921454	922280	chr19	996032	996960
chr12	132991653	132992509	chr12	133215240	133215786
chr2	70314233	70314749	chr2	70369537	70370091
chr11	116798014	116798577	chr11	116976454	116977332
chr10	105472404	105473225	chr10	105644008	105644880
chr16	3053460	3054174	chr16	3071218	3072025
chr7	103213980	103214536	chr7	103737217	103737782
chr2	54114331	54115201	chr2	54123586	54124125
chr6	112030808	112031754	chr6	112120495	112121465
chr7	107103750	107104376	chr7	107519512	107520249
chr4	3108485	3109432	chr4	3117101	3117989
chr11	2326650	2327276	chr11	2419604	2420314
chr11	34607473	34608145	chr11	34908214	34908738
chr1	201450927	201451882	chr1	201941472	201942193
chr18	10785336	10785906	chr18	10841812	10842736
chr17	34093735	34094515	chr17	34131822	34132331
chr9	112945438	112946158	chr9	113019961	113020744
chr1	202243494	202244341	chr1	202540559	202541162
chr9	35826096	35826741	chr9	35881984	35882889
chr17	40176682	40177590	chr17	40268450	40269369
chr1	17453035	17453917	chr1	17563266	17563808
chr12	7244578	7245265	chr12	7261726	7262393
chr2	128382408	128382928	chr21	9825403	9826159
chr11	85195071	85195734	chr6	137143975	137144475
chr18	51970469	51971116	chr18	52338258	52338945
chr2	219894119	219894915	chr2	219984171	219984776
chr2	230296199	230296773	chr2	230451930	230452498
chr16	30995967	30996872	chr16	31309965	31310532
chr16	30441187	30442133	chr16	30704949	30705840
chr6	32120728	32121661	chr6	32162944	32163486
chr11	62166890	62167441	chr11	62327708	62328242
chr6	41336421	41337199	chr6	41391945	41392646
chr19	49574895	49575700	chr19	49617309	49618025
chr8	39853349	39853905	chr8	40004066	40004635
chr2	30915157	30915939	chr2	30934213	30934859
chr5	56946261	56947053	chr5	57756221	57757048
chr1	26230346	26231279	chr1	26324551	26325297
chr5	172721138	172721649	chr5	172999745	173000322
chr21	38349488	38350239	chr21	39012785	39013402
chr15	101555080	101555877	chr15	101795516	101796346
chr2	85906761	85907337	chr2	86041197	86041830
chr8	11411028	11411558	chr8	11446874	11447601
chr9	130717568	130718342	chr9	130879638	130880521
chr8	61564583	61565448	chr8	61591853	61592483
chr15	90304092	90304596	chr15	90614204	90615144
chr11	82486887	82487397	chr11	82638032	82638562
chr11	94887324	94887952	chr11	96126749	96127640
chr10	97008297	97008984	chr10	97122748	97123299
chr1	181007689	181008196	chr1	181135015	181135903
chr20	55069483	55070281	chr20	55079140	55080041
chr10	17332413	17333164	chr10	17472727	17473371
chr7	13306388	13306972	chr7	14730968	14731509
chrX	11399719	11400235	chrX	11479276	11480001
chr9	139258082	139258797	chr9	139305074	139305576
chr7	105699381	105700348	chr7	105793929	105794883
chr7	100157089	100158066	chr7	100186075	100186627
chr1	219589864	219590560	chr1	219599021	219599832
chrX	131305229	131306061	chrX	131356838	131357356
chr6	38970965	38971472	chr6	39270578	39271231
chr6	41754875	41755712	chr6	41888751	41889610
chr3	184278755	184279688	chr3	184445394	184445923
chr1	212988079	212988704	chr1	213168950	213169514
chr6	50759669	50760429	chr6	50771240	50771972
chr16	33966063	33966904	chr17	33478173	33478769
chr7	155149521	155150021	chr7	155326231	155326732
chr3	5066218	5066738	chr5	56659879	56660792
chr3	98742176	98742700	chr3	99472216	99472863
chr17	38457434	38458195	chr17	38511207	38511763
chr12	118619933	118620906	chr12	118812675	118813644
chr8	95254047	95254705	chr8	95369510	95370184
chr6	35295332	35295913	chr6	35435598	35436498
chr11	1897364	1897950	chr11	2021587	2022348
chr1	51339211	51339739	chr1	51524183	51525106
chr17	73236156	73237140	chr17	73585014	73585753
chr1	6545140	6546032	chr1	6707476	6708090
chr9	116844543	116845536	chr9	117026114	117026681
chr5	141071279	141072254	chr5	141081095	141081996
chr13	43236323	43237279	chr13	43543144	43544039
chr20	33683757	33684706	chr20	33734675	33735655
chr3	155891772	155892464	chr3	156227676	156228429
chr14	24881020	24881935	chr14	24900692	24901594
chr10	73029787	73030709	chr10	73368660	73369398
