chr10	20796616	20797835	chr10	20907828	20909870
chr9	54285617	54286871	chr9	54452290	54453547
chr8	119747417	119749563	chr8	119902450	119903883
chr2	31575918	31577097	chr2	31640176	31641449
chr18	44256516	44257725	chr18	44446181	44447387
chr9	56573176	56574418	chr9	56737065	56738424
chr6	90377847	90379507	chr6	90487311	90488809
chr15	81895385	81896973	chr15	81910165	81910976
chr17	36490000	36495000	chr17	36555000	36560000
chr12	42220765	42222249	chr12	42780535	42781955
chr2	11524332	11525568	chr2	11608584	11609915
chr4	45831448	45833904	chr4	45856775	45858018
chr10	126355669	126358159	chr10	126426854	126428187
chr12	81860531	81862368	chr12	81995572	81997124
chr14	121658498	121659938	chr14	121849533	121851298
chr6	133934423	133938759	chr6	134337827	134340601
chr1	120493644	120494921	chr1	120654608	120657075
chr3	141957355	141958774	chr3	142136965	142138055
chr3	65121347	65123949	chr3	65183669	65184885
chr18	83125991	83127276	chr18	83143773	83146163
chr10	59610260	59611882	chr10	59653548	59655574
chr14	49201179	49202929	chr14	49507682	49509716
chr4	130808087	130810099	chr4	130930018	130931192
chr4	141172707	141175263	chr4	141180705	141182064
chr3	146225484	146228242	chr3	146528947	146530346
chr3	96214409	96216267	chr3	96243877	96245540
chr2	157738460	157741447	chr2	157800053	157801754
chrX	45695000	45700000	chrX	45805000	45810000
chr18	40414663	40417240	chr18	42168863	42171491
chr15	75375000	75380000	chr15	75430000	75435000
chr7	16567898	16569207	chr7	16648225	16649815
chr3	116035746	116037056	chr3	116453252	116454977
chr15	74915805	74918003	chr17	39979770	39985948
chr3	127555853	127557296	chr3	127651069	127652644
chr9	121156481	121158333	chr9	121282270	121284570
chr8	28164795	28166131	chr8	28388688	28391457
chr1	90320721	90322175	chr1	90617032	90618266
chr19	55810122	55811399	chr19	55815131	55817062
chr10	60222609	60224077	chr10	60240798	60244964
chr7	13594061	13596420	chr7	13616250	13617283
chr7	91742469	91743849	chr7	91888222	91889391
chr17	23706576	23708863	chr17	23766626	23769226
chr19	44319625	44323373	chr19	44437221	44439143
chr12	109850829	109852298	chr12	110001315	110002580
chr19	43561516	43562702	chr19	43697875	43699410
chr12	74635112	74636365	chr12	74654332	74656015
chr17	73238985	73240362	chr17	73357852	73359196
chr14	30949584	30951047	chr14	31272418	31274059
chr19	28771801	28772997	chr19	28799923	28801626
chr5	121403494	121405081	chr5	121528143	121529291
chr17	59098877	59100154	chr17	59238265	59239720
chr6	31074727	31076106	chr6	31105405	31106687
chr1	121912337	121913626	chr1	121989531	121990967
chr4	146915000	146920000	chr4	147150000	147155000
chr1	174458289	174459824	chr1	174561805	174564092
chr5	45924924	45926927	chr5	46738033	46739537
chr11	87787112	87789138	chr11	87867641	87869376
chr12	87773710	87775555	chr12	87952904	87956056
chr6	86494829	86496096	chr6	86620254	86621685
chr5	53747980	53750437	chr5	54061659	54064489
chr7	152122880	152130039	chr7	152358511	152360993
chr2	181393443	181395227	chr2	181412992	181414355
chr11	81403985	81405253	chr11	81425153	81428201
chr7	151100000	151110000	chr7	151480000	151490000
chr6	128750000	128755000	chr6	128790000	128795000
chr9	20591992	20593262	chr9	20634708	20636304
chr2	75957478	75958735	chr2	76092386	76093688
chr1	4481429	4484419	chr1	4485826	4488261
chr13	58112996	58114425	chr13	58146201	58147414
chr13	20411673	20412914	chr13	20580600	20582373
chr13	106056411	106057775	chr13	106232262	106235418
chr3	146225484	146228242	chr3	146577355	146578684
chr7	112559899	112561243	chr7	112625939	112627037
chr7	28475649	28477031	chr7	28510133	28511817
chr10	59767503	59769190	chr10	59874029	59875467
chr18	34697318	34698678	chr18	34731636	34733211
chr15	76069043	76070397	chr15	76166072	76167104
chr2	129083338	129085408	chr2	129260387	129261668
chr15	83464060	83466376	chr15	83588802	83590194
chr15	92904037	92905310	chr15	93045421	93047633
chr10	12265000	12270000	chr10	12325000	12330000
chr2	30295915	30298052	chr2	30649312	30651382
chr15	88736089	88737484	chr15	88751051	88752874
chr9	41809909	41811478	chr9	42048029	42049698
chr15	30356680	30358037	chr15	31080107	31081407
chr12	16723952	16726751	chr12	16836159	16837208
chrX	8440000	8450000	chrX	8520000	8530000
chr6	53732339	53734114	chr6	53903608	53905008
chr3	93165236	93167261	chr3	93250960	93252283
chr8	64385472	64386736	chr8	64538152	64540127
chr14	93716173	93717530	chr14	94283338	94284452
chr7	26025609	26029390	chr7	26060160	26068842
chr17	17902859	17904628	chr17	17974141	17975956
chr7	106522625	106524745	chr7	106587034	106588182
chr13	51058868	51062596	chr13	51305547	51306748
chr1	195081238	195082534	chr1	195149980	195151272
chr18	12337174	12338588	chr18	12883545	12885838
chr9	49168728	49170159	chr9	49292842	49295473
chr11	116415353	116416634	chr11	116453237	116454579
chr8	73964776	73966850	chr8	73986513	73989455
chr12	81297957	81301159	chr12	81489970	81491304
chr7	126992224	126993715	chr7	127267638	127269252
chr18	75875139	75876682	chr18	75899257	75901138
chr1	182357879	182359435	chr1	182413175	182415016
chr3	28930296	28931562	chr3	29624931	29626363
chr19	59818311	59819617	chr19	59823408	59824431
chr19	10414975	10417453	chr19	10560111	10561757
chr18	37895913	37897288	chr18	37914618	37916634
chr11	72766348	72769016	chr11	72772523	72775293
chr4	119902181	119903893	chr4	120053001	120054345
chr7	119821527	119823553	chr7	119833169	119837366
chr8	46538864	46540839	chr8	46879839	46880746
chr1	53771904	53773812	chr1	53946485	53948135
chr3	96470813	96472663	chr3	96503807	96505704
chr4	57735975	57737601	chr4	57892336	57893790
chr11	76489937	76491448	chr11	76706833	76708570
chr15	98011044	98012702	chr15	98219744	98221054
chr5	129836291	129838825	chr5	130099568	130101137
chr18	37889976	37891165	chr18	37914618	37916634
chr1	89154025	89155871	chr1	89188810	89190277
chr7	51138504	51139801	chr7	51149664	51151126
chr4	114730000	114735000	chr4	115610000	115615000
chr7	119787192	119789331	chr7	119833169	119837366
chr1	72911922	72913580	chr1	73320502	73321874
chr7	152122880	152130039	chr7	152407853	152409091
chr11	96727984	96729521	chr11	96798278	96799586
chr9	108905000	108910000	chr9	108960000	108965000
chr1	92055669	92057325	chr1	92484370	92485785
chr5	110031208	110032827	chr5	110288848	110290860
chr13	56907277	56909463	chr13	57126297	57127465
chr10	53067502	53069316	chr10	53247578	53248971
chr11	100431288	100432894	chr11	100562150	100564695
chr19	55611467	55613302	chr19	56207971	56209513
chr7	53001484	53003158	chr7	53055269	53057551
chr1	120523917	120525380	chr1	120543790	120545830
chr14	49319949	49321598	chr14	49328601	49330267
chr4	139090734	139091737	chr4	139224263	139226662
chr9	86360013	86361444	chr9	86476801	86478171
chr7	150193198	150195104	chr7	150271593	150274114
chr1	74900424	74902159	chr1	74930650	74933084
chr2	143692649	143694023	chr2	144112501	144113660
chr11	83369433	83370888	chr11	83552156	83553638
chr12	114457913	114461832	chr12	114848946	114849722
chr11	109204696	109206441	chr11	109286163	109288035
chr17	45984433	45986536	chr17	46134630	46136184
chr7	56870962	56873395	chr7	57178224	57179746
chr9	113364307	113365466	chr9	113537848	113539601
chr7	105891216	105892979	chr7	105963509	105965375
chr3	99037342	99039842	chr3	99091810	99092954
chr12	109601391	109602959	chr12	109766972	109768202
chr7	87874113	87875637	chr7	87993779	87995455
chr14	47693301	47694802	chr14	47705870	47707820
chr4	94335942	94337237	chr4	94566835	94568255
chrX	166416278	166418262	chrX	166424390	166425971
chr7	28033704	28034993	chr7	28069112	28071563
chr1	122127473	122128750	chr1	122193034	122194315
chr13	34734409	34737088	chr13	35118186	35119658
chr14	55518478	55520302	chr14	55557599	55559156
chr8	126313370	126314894	chr8	126448145	126449487
chr7	121778583	121780309	chr7	121815669	121817028
chr5	112669138	112670756	chr5	112764153	112765391
chr18	76537526	76540784	chr18	76828331	76829628
chr11	115288653	115290069	chr11	115334357	115336148
chr8	35076381	35077791	chr8	35083901	35085334
chr13	110403658	110407394	chr13	110507395	110508680
chr17	29573456	29576301	chr17	29587296	29589478
chr14	34745412	34747955	chr14	34751900	34753182
chr4	80823263	80825648	chr4	80897268	80898861
chr10	82371345	82373716	chr10	82644783	82646280
chr3	28935000	28940000	chr3	29625000	29630000
chr10	79057439	79058958	chr10	79130965	79133049
chr4	109249104	109250346	chr4	109691338	109693768
chr6	60310000	60315000	chr6	60355000	60360000
chr5	36945250	36946511	chr5	37133045	37134515
chr3	102138548	102140081	chr3	102505365	102506834
chr4	21944558	21946054	chr4	22058400	22059769
chr11	20354470	20357099	chr11	20491526	20492849
chr17	34705000	34710000	chr17	34755000	34760000
chr7	36082436	36083702	chr7	36166204	36168989
chr7	151983330	151985439	chr7	152092311	152095897
chr13	64416373	64417544	chr13	64533207	64534994
chr7	148153228	148154518	chr7	148232273	148236275
chr18	75996832	75999736	chr18	76309753	76311532
chr9	14671068	14672334	chr9	14819200	14820973
