chr1	121484520	121485419	chr10	42530561	42531081
chr1	121484520	121485419	chr10	42530561	42531081
chr1	91852387	91853335	chr12	127650524	127651402
chr1	91852387	91853335	chr12	127650524	127651402
chr1	156185787	156186993	chr17	31149433	31150362
chr1	156185787	156186993	chr17	31149433	31150362
chr1	121484264	121485397	chr19	27732209	27732850
chr1	121484264	121485397	chr19	27732209	27732850
chr1	121484518	121485402	chr19	27734128	27734629
chr1	121484518	121485402	chr19	27734128	27734629
chr1	156185939	156187111	chr20	26189443	26190983
chr1	156185939	156187111	chr20	26189443	26190983
chr1	91852396	91853586	chr21	9825563	9826775
chr1	91852396	91853586	chr21	9825563	9826775
chr1	156185739	156187054	chr21	9825106	9827915
chr1	156185739	156187054	chr21	9825106	9827915
chr11	85194537	85195256	chr17	33477651	33478689
chr11	85194537	85195256	chr17	33477651	33478689
chr12	20703879	20704467	chr16	33963098	33964073
chr12	20703879	20704467	chr16	33963098	33964073
chr12	20703882	20704901	chr2	133012074	133013263
chr12	20703882	20704901	chr2	133012074	133013263
chr12	20703878	20704934	chr21	9825267	9827892
chr12	20703878	20704934	chr21	9825267	9827892
chr12	48172779	48173779	chr22	22549488	22550224
chr12	48172779	48173779	chr22	22549488	22550224
chr16	33963110	33963928	chr2	133012264	133013394
chr16	33963110	33963928	chr2	133012264	133013394
chr16	33962856	33963882	chr20	26188364	26189806
chr16	33962856	33963882	chr20	26188364	26189806
chr16	33964537	33965670	chr20	26188912	26190067
chr16	33964537	33965670	chr20	26188912	26190067
chr16	33962565	33963882	chr21	9826382	9828000
chr16	33962565	33963882	chr21	9826382	9828000
chr16	33963239	33964145	chr21	9825276	9826165
chr16	33963239	33964145	chr21	9825276	9826165
chr16	85426678	85427943	chr6	16770526	16771538
chr16	85426678	85427943	chr6	16770526	16771538
chr17	31148971	31150332	chr21	9825192	9826722
chr17	31148971	31150332	chr21	9825192	9826722
chr19	13972733	13973733	chr22	23152120	23153185
chr19	13972733	13973733	chr22	23152120	23153185
chr2	74626881	74627880	chr21	43959494	43960392
chr2	74626881	74627880	chr21	43959494	43960392
chr2	133011973	133013585	chr21	9825264	9828064
chr2	133011973	133013585	chr21	9825264	9828064
