chr6	26303376	26303726	chr6	27114619	27114619
chr6	26303376	26303726	chr6	27115405	27115405
chr6	26312012	26312857	chr6	27100541	27100541
chr6	26312012	26312857	chr6	27115405	27115405
chr6	26312012	26312857	chr6	27114619	27114619
chr6	26312871	26313385	chr6	27115405	27115405
chr18	3660760	3661588	chr18	3594453	3594453
chr6	27802546	27803516	chr6	26027480	26027480
chr6	27802546	27803516	chr6	26033796	26033796
chr1	234748322	234748761	chr1	234859789	234859789
chr19	49470632	49471227	chr19	49377575	49377575
chr11	61872442	61873164	chr11	61560274	61560274
chr11	61872442	61873164	chr11	61560033	61560033
chr6	26319953	26320336	chr6	27115405	27115405
chr6	26319953	26320336	chr6	27114619	27114619
chr18	3664317	3665168	chr18	3594453	3594453
chr3	196238733	196239366	chr3	196014828	196014828
chr6	26304866	26305753	chr6	27100541	27100541
chr6	26304866	26305753	chr6	27114619	27114619
chr6	26304866	26305753	chr6	27115405	27115405
chr6	26303957	26304246	chr6	27100541	27100541
chr6	26303957	26304246	chr6	27114619	27114619
chr6	26303957	26304246	chr6	27115405	27115405
chr6	26025010	26025458	chr6	27806440	27806440
chr12	25537660	25540783	chr12	25348487	25348487
chr16	31891779	31892194	chr16	30969077	30969077
chr5	6712124	6712677	chr5	6633404	6633404
chr19	45944109	45944701	chr19	45982086	45982086
chr19	45942746	45943783	chr19	45982086	45982086
chr1	19233445	19234197	chr1	19229275	19229275
chr1	19234412	19234910	chr1	19229275	19229275
chr9	131012387	131012615	chr9	131085021	131085021
chr9	131012034	131012372	chr9	131085021	131085021
chr1	150951666	150952397	chr1	151254405	151254405
chr1	150951666	150952397	chr1	149605701	149605701
chr1	150951666	150952397	chr1	149224221	149224221
chr1	150951666	150952397	chr1	149605917	149605917
chr1	150951666	150952397	chr1	152020383	152020383
chr1	150949554	150950148	chr1	149859466	149859466
chr1	150949554	150950148	chr1	149858525	149858525
chr1	150949554	150950148	chr1	149822339	149822339
chr1	150949554	150950148	chr1	149605640	149605640
chr1	150949554	150950148	chr1	149814608	149814608
chr1	150949554	150950148	chr1	151254405	151254405
chr1	150949554	150950148	chr1	151042801	151042801
chr1	150949554	150950148	chr1	149605701	149605701
chr1	150949554	150950148	chr1	149605917	149605917
chr1	150949554	150950148	chr1	149224221	149224221
chr1	150949554	150950148	chr1	151300191	151300191
chr1	150949554	150950148	chr1	152020383	152020383
chr1	46038923	46039247	chr1	45285669	45285669
chr1	16947580	16947876	chr1	16993443	16993443
chr1	16947580	16947876	chr1	16840780	16840780
chr1	16947580	16947876	chr1	17067011	17067011
chr1	16947580	16947876	chr1	17222475	17222475
chr6	26303376	26303726	chr6	28048753	28048753
chr6	26303376	26303726	chr6	27806440	27806440
chr6	26303376	26303726	chr6	28048908	28048908
chr6	26303376	26303726	chr6	27775709	27775709
chr6	26303376	26303726	chr6	26217165	26217165
chr6	26303376	26303726	chr6	26027480	26027480
chr6	26303376	26303726	chr6	26199748	26199748
chr6	26303376	26303726	chr6	26124431	26124431
chr4	84551176	84551705	chr4	83822319	83822319
chr3	4392508	4393593	chr3	4508965	4508965
chr3	4392508	4393593	chr3	3168297	3168297
chr6	43914010	43914381	chr6	43027544	43027544
chr22	19712718	19713311	chr22	19466738	19466738
chr9	132600715	132601685	chr9	131419066	131419066
chr9	132600715	132601685	chr9	131085021	131085021
chr9	132600715	132601685	chr9	131873468	131873468
chr6	26312012	26312857	chr6	27860884	27860884
chr6	26312012	26312857	chr6	26033796	26033796
chr6	26312012	26312857	chr6	28048908	28048908
chr6	26312012	26312857	chr6	26250835	26250835
chr6	26312012	26312857	chr6	26199748	26199748
chr6	26312012	26312857	chr6	28048753	28048753
chr6	26312012	26312857	chr6	27806440	27806440
chr6	26312012	26312857	chr6	27775709	27775709
chr6	26312012	26312857	chr6	26217165	26217165
chr6	26312012	26312857	chr6	26027480	26027480
chr6	26312012	26312857	chr6	26216872	26216872
chr6	26312012	26312857	chr6	26124431	26124431
chr6	26312871	26313385	chr6	28048908	28048908
chr6	26312871	26313385	chr6	27806440	27806440
chr12	94135521	94136711	chr12	93709347	93709347
chr20	50233723	50234459	chr20	48532080	48532080
chr20	50233723	50234459	chr20	49575092	49575092
chr2	112779310	112780008	chr2	112252388	112252388
chr11	65239558	65239928	chr11	64902004	64902004
chr11	65239558	65239928	chr11	64014526	64014526
chr11	65239558	65239928	chr11	66384141	66384141
chr11	65239558	65239928	chr11	63742092	63742092
chr11	65239558	65239928	chr11	63742079	63742079
chr11	65239558	65239928	chr11	65265876	65265876
chr11	65239558	65239928	chr11	65769647	65769647
chr11	65237826	65238691	chr11	66384141	66384141
chr11	65237826	65238691	chr11	63742092	63742092
chr11	65237826	65238691	chr11	63742079	63742079
chr11	65237826	65238691	chr11	65265876	65265876
chr19	52052309	52052578	chr19	52643175	52643175
chr19	52052309	52052578	chr19	50529371	50529371
chr19	52052309	52052578	chr19	52598991	52598991
chr19	52052309	52052578	chr19	50433020	50433020
